location_id,street_address_1,street_address_2,city,state,zip,latitude,longitude,landmark_name
loc717,52,Westridge,Canaman,california,98167,-4.3920698,78.6449,airport
loc718,6884,Dayton,Aguas del Padre,california,98168,52.7456843,127.6958882,airport
loc719,89,Loeprich,Intendente Alvear,california,98169,-8.0450166,87.771182,airport
loc720,656,Spohn,Muḩammad Āghah Wuluswālī,california,98170,-6.9927364,33.70211,airport
loc721,6717,Tony,El Congo,california,98171,38.58,69.16705,airport
loc722,7,Jana,Linköping,california,98172,45.126841,-8.3027037,airport
loc723,24541,Waywood,Kebonsari,california,98173,-7.3708505,106.5297101,airport
loc724,0,Division,Gaojiabu,california,98174,28.322781,114.2301337,airport
loc725,6,Norway Maple,Guoduwan,california,98175,16.9509413,-75.75012,airport
loc726,124,Iowa,Somié,california,98176,-10.9265815,36.9299219,airport
loc727,319,Karstens,Wu’erbu Baolige,california,98177,34.6682722,19.7487502,airport
loc728,80,Fairfield,Jinja,california,98178,-8.1844859,-76.331889,airport
loc729,98,Heath,Vrýses,california,98179,49.8557953,45.0304001,airport
loc730,387,Derek,Sollefteå,california,98180,37.1321706,121.221138,airport
loc731,5,Clarendon,Parkent,california,98181,-26.433666,102.2776838,airport
loc732,744,Sunbrook,Yasothon,california,98182,37.93,125.3027214,airport
loc733,134,Bartillon,Ogaminan,california,98183,67.2929841,-44.7711099,airport
loc734,3,Onsgard,Mount Pearl,california,98184,-7.6145292,108.366667,airport
loc735,24,Golden Leaf,Nangahale,california,98185,-6.1718076,16.370548,airport
loc736,32,Gina,Rābigh,california,98186,14.93305,97.9157099,airport
loc737,37,Kim,Ndendé,california,98187,-6.2424962,59.9164,airport
loc738,2,Pond,Yupiltepeque,california,98188,35.4937018,10.4024274,airport
loc739,701,Cardinal,Vale de Rolas,california,98189,55.195577,108.8551484,airport
loc740,6,Northland,Sevlievo,california,98190,37.464539,19.494331,airport
loc741,685,Bartillon,Tudela,california,98191,-6.8561144,-52.6600232,airport
loc742,10,Grim,Shimen,california,98192,8.1333333,111.9390257,airport
loc743,9,Schiller,Chucatamani,california,98193,12.5200531,17.8864717,airport
loc744,32479,Helena,Wonotirto,california,98194,46.2107921,110.1434668,beach
loc745,761,Brentwood,Toledo,california,98195,-45.4035437,97.9756343,beach
loc746,55,Heath,Marseille,california,98196,23.199183,119.647769,beach
loc747,8563,Center,Longmen,california,98197,-8.2276154,136.0369403,hospital
loc748,5,Express,Huaniao,california,98198,52.5094874,124.25,hospital
loc749,203,Merrick,Bolou,california,98199,23.107793,3.2188961,hospital
loc750,59097,Messerschmidt,Sabadell,california,98200,48.69682,24.5719605,hospital
loc751,6,Sunnyside,Novo,california,98201,40.824367,31.7280955,hospital
loc752,65,Sutherland,Kulevcha,california,98202,52.1379258,17.9492451,hospital
loc753,20,Sunfield,Wantan,california,98203,28.880567,14.8112191,hospital
loc754,6,Eggendart,Salavat,california,98204,6.0375069,46.0058803,hospital
loc755,1850,Oriole,Anchau,california,98205,28.153607,109.599556,beach
loc756,17,Waywood,Paragominas,california,98206,-3.7331933,104.0134362,beach
loc757,433,Vermont,Przystajń,california,98207,-8.0941273,120.402603,mosque
loc758,9,Arkansas,Avarua,california,98208,14.3144265,2.8002946,mosque
loc759,8030,Autumn Leaf,Quşrah,california,98209,32.9886195,117.407783,mosque
loc760,8,Westerfield,Xichang,california,98210,-7.3032329,18.9285154,mosque
loc761,1762,Clyde Gallagher,Saint Aubin,california,98211,7.5617699,-79.5217021,beach
loc762,3,Straubel,Quebradas,california,98212,-6.9140979,18.3673216,bus station 
loc763,8,Oakridge,Disina,california,98213,14.5560877,15.9259321,bus station 
loc764,969,Butterfield,Urbiztondo,california,98214,15.6848385,118.9353968,bus station 
loc765,33,Quincy,Ilhabela,california,98215,-5.1734862,120.066439,bus station 
loc766,96434,Meadow Valley,Edosaki,california,98216,-9.9097428,124.105576,bus station 
loc767,5,Toban,Minle,california,98217,26.6732151,110.179953,bus station 
loc768,9,Scott,Pore,california,98218,-17.4474874,-40.1657466,bus station 
loc769,3089,Harper,Niort,california,98219,-36.8189073,22.6516099,bus station 
loc770,19576,Forest Dale,Nizhniye Achaluki,california,98220,-34.6337798,-8.9447144,bus station 
loc771,68209,Havey,San Roque,california,98221,30.582271,121.124178,bus station 
loc772,74,Sutherland,Giade,california,98222,54.9377761,39.6982485,bus station 
loc773,9,Macpherson,Oratorio,california,98223,40.554374,15.8685645,bus station 
loc774,5,Transport,Vlycháda,california,98224,-13.8556,20.9439427,bus station 
loc775,5,Raven,Itatinga,california,98225,-6.898384,101.507294,bus station 
loc776,43,Glendale,Shangganshan,california,98226,-0.1423977,109.2207098,bus station 
loc777,32860,Comanche,Samdrup Jongkhar,california,98227,37.697794,-1.90546,bus station 
loc778,6116,Ryan,Tamandaré,california,98228,19.1753648,33.366867,state building
loc779,6,Hooker,Puncaktugu,california,98229,-6.8726113,35.6599267,state building
loc780,19,Lerdahl,Kaiyuan,california,98230,29.9305879,115.3219823,state building
loc781,81390,Aberg,Sicamous,california,98231,37.3571829,6.1826331,state building
loc782,50,Warbler,Uwelini,california,98232,58.8781209,-0.1365486,hospital
loc783,684,Mandrake,Nyköping,california,98233,-33.8882671,15.6237211,hospital
loc784,50,Lyons,Rendeng,california,98234,-40.6607937,-74.8068454,hospital
loc785,432,Fallview,Kabala,california,98235,24.625561,112.132488,hospital
loc786,68,Bunker Hill,Khartsyz’k,california,98236,18.5054233,35.288375,hospital
loc787,22534,Pleasure,Thulamahashi,california,98237,55.1936526,18.1757954,bus station 
loc788,48,Monterey,Kol’chugino,california,98238,54.0026343,-1.6294466,bus station 
loc789,3,Texas,Heka,california,98239,-6.7587465,40.77214,hospital
loc790,2,Miller,Gniechowice,california,98240,14.6826072,112.206429,hospital
loc791,2,Anhalt,Redon,california,98241,40.0869028,122.1916328,hospital
loc792,5,Shasta,Huichang,california,98242,22.9647344,4.9137748,hospital
loc793,89,Donald,Hualian,california,98243,41.7047388,-87.8991514,hospital
loc794,8754,Springview,Sungaimaja,california,98244,54.5156,-102.9866567,hospital
loc795,74352,Moland,Proástion,california,98245,30.912302,120.170382,hospital
loc796,79929,Sauthoff,Nihaona,california,98246,30.453667,13.1402383,hospital
loc797,8,Grayhawk,Battambang,california,98247,33.722478,31.4465327,state building
loc798,35,Welch,Huangjiazhai,california,98248,32.92312,1.5693759,state building
loc799,88227,Crowley,Taizi,california,98249,8.1200456,51.1985113,state building
loc800,1966,Eastwood,Osório,california,98250,40.199887,123.583231,state building
loc801,552,Vahlen,Nizhnyaya Salda,california,98251,49.980217,121.4233322,state building
loc802,93,Rieder,Ashgabat,california,98252,40.215006,40.8393808,state building
loc803,19,Burning Wood,Cáceres,california,98253,41.76,111.11122,mosque
loc804,9034,Crownhardt,Český Těšín,california,98254,41.0233069,123.279,mosque
loc805,5,Bartelt,Pampas,california,98255,36.826981,-72.4494848,mosque
loc806,343,Prairie Rose,Levallois-Perret,california,98256,3.095417,-8.4673336,mosque
loc807,909,Mallard,Oke Mesi,california,98257,24.168957,47.7403034,airport
loc808,3489,Mariners Cove,Mamuša,california,98258,-9.7464338,-86.1306519,airport
loc809,996,Kedzie,Būlaevo,california,98259,-7.8431154,-55.2038278,airport
loc810,4,Arkansas,Prosyana,california,98260,27.676355,121.4804504,bus station 
loc811,4341,Kingsford,Lilla Edet,california,98261,60.4125717,109.768451,bus station 
loc812,40112,Mayer,Barra de São Francisco,california,98262,-6.4698758,126.422806,bus station 
loc813,92083,East,Rawaglagah,california,98263,-8.12938,127.75061,bus station 
loc814,8979,Marquette,Huangkeng,california,98264,55.9522407,-77.583333,university
loc815,1,Acker,Paris 10,california,98265,-7.1044542,37.1811404,university
loc816,4,Manley,Xincun,california,98266,-6.6710208,30.820151,airport
loc817,832,Canary,Örebro,california,98267,53.2580126,13.8277397,airport
loc818,757,Weeping Birch,Chenglin,california,98268,42.6629138,69.3717635,airport
loc819,625,Gulseth,Sari,california,98269,8.3345712,-40.2768213,airport
loc820,0,Victoria,Dāngām,california,98270,23.701262,15.6592291,airport
loc821,433,Golden Leaf,Alchevs’k,california,98271,31.352859,-9.1057581,airport
loc822,4,John Wall,Athabasca,california,98272,22.746566,18.2940431,airport
loc823,98,Fairfield,Shchūchīnsk,california,98273,-6.6858425,112.175245,airport
loc824,67,Golf View,Stockholm,california,98274,29.72277,114.3103718,airport
loc825,81,Annamark,Rýmařov,california,98275,13.2063104,112.4619282,airport
loc826,49457,Morning,Lalig,california,98276,25.704872,136.7959808,airport
loc827,3,Clove,Talangnan,california,98277,19.955811,35.070954,airport
loc828,86000,Hanson,Balta,california,98278,-6.7726186,109.1434108,airport
loc829,48692,Tennyson,Petřvald,california,98279,19.8829688,-8.4673336,airport
loc830,3185,Riverside,Bulls,california,98280,52.2828507,-91.7660525,airport
loc831,0,Ronald Regan,Thị Trấn Cẩm Thủy,california,98281,51.5742615,83.67298,airport
loc832,74463,Sloan,Wasagu,california,98282,-21.3601809,-81.63,airport
loc833,158,Fordem,Brochów,california,98283,53.3004898,43.2968632,airport
loc834,57643,Prairie Rose,Līkak,california,98284,-8.1934,116.628627,airport
loc835,26,Delladonna,Correia Pinto,california,98285,-6.633688,73.8854331,airport
loc836,2077,Fairfield,Pedra Branca,california,98286,-34.604369,108.1293228,airport
loc837,287,Annamark,Angeghakot’,california,98287,58.3227586,-71.36577,airport
loc838,74463,6th,Funan Chengguanzhen,california,98288,47.278918,2.1597595,airport
loc839,55776,Barby,Iradan,california,98289,22.556499,119.2029497,airport
loc840,2,Havey,Saint-Quentin-Fallavier,california,98290,16.5235265,120.3093044,airport
loc841,9,Morningstar,Lenningen,california,98291,-6.4712737,25.2182047,airport
loc842,522,Waywood,Faisalābād,california,98292,34.7188616,-72.5558986,airport
loc843,4422,Novick,Fale old settlement,california,98293,26.106815,90.5782439,university
loc844,3737,Becker,Dome,california,98294,55.6782044,-54.9501708,university
loc845,93,Mcguire,Wiskitki,california,98295,-6.212159,-71.9674626,university
loc846,999,Armistice,Baizhifang,california,98296,-7.7789062,-73.5358541,university
loc847,830,American Ash,Yangchao,california,98297,8.0275138,-80.7477708,university
loc848,7,Old Shore,Katoúna,california,98298,8.6,-66.8081979,university
loc849,43304,Fieldstone,Arendal,california,98299,45.3940354,68.5775,university
loc850,9322,Fisk,Kungur,california,98300,24.44218,107.752611,hospital
loc851,67,Dexter,Mont-Saint-Hilaire,california,98301,25.692699,112.5364292,hospital
loc852,64841,3rd,Phumĭ Véal Srê,california,98302,50.1745286,47.538392,hospital
loc853,68,Hovde,Ciela Lebak,california,98303,-33.4557162,115.1296249,hospital
loc854,6,Del Sol,Stírion,california,98304,36.9207067,115.297893,hospital
loc855,95603,Crownhardt,Pagnag,california,98305,-8.7368981,70.9293858,hospital
loc856,34,Corry,Sarzedo,california,98306,22.251924,-121.47,hospital
loc857,2,Butternut,Suzano,california,98307,49.8674755,-38.7368187,hospital
loc858,776,Carpenter,Susoh,california,98308,49.070618,21.4591344,bus station 
loc859,2,Mandrake,Andong,california,98309,40.5740471,37.489685,bus station 
loc860,38493,Tomscot,Monte do Outeiro,california,98310,35.4252373,105.993491,bus station 
loc861,367,Parkside,Minusinsk,california,98311,36.628305,102.7834876,bus station 
loc862,1,Lotheville,Darong,california,98312,9.6233133,121.0168115,airport
loc863,66497,John Wall,Owen Sound,california,98313,5.312024,118.542982,mosque
loc864,19485,Warrior,Pétionville,california,98314,42.8436672,13.6263627,mosque
loc865,28468,Golf,Pital,california,98315,-6.1487501,-120.8204617,mosque
loc866,6655,Lien,Ginatilan,california,98316,-10.0533,49.3805473,mosque
loc867,7,Truax,Achiras,california,98317,49.8807,106.8176984,mall
loc868,7,Ridgeview,Tulihe,california,98318,55.9240189,117.416058,mall
loc869,342,Basil,Asenovgrad,california,98319,52.0592063,14.424426,airport
loc870,77,Monterey,Rungis,california,98320,-9.9367,-73.8394482,airport
loc871,948,Carey,Pétange,california,98321,49.689425,-6.3931513,airport
loc872,2872,Warbler,Vichadero,california,98322,58.2024514,-67.4324153,airport
loc873,155,Starling,Duishan,california,98323,45.2599884,124.518169,airport
loc874,52,Arizona,Guia,california,98324,14.2233899,122.9421882,airport
loc875,5757,Clarendon,Anyang-si,california,98325,-3.1456879,19.9506717,airport
loc876,388,5th,Wang Noi,california,98326,48.804517,-96.0996978,airport
loc877,57051,Pawling,Ermelo,california,98327,48.6469926,116.475481,airport
loc878,683,Lakeland,Geputan,california,98328,34.1470534,112.992497,airport
loc879,4,Westend,Ngondokandawu,california,98329,56.2039328,9.757347,airport
loc880,98,Rockefeller,Liloan,california,98330,26.709056,23.9915523,airport
loc881,46446,Surrey,Mamonovo,california,98331,27.481873,28.7402073,airport
loc882,36501,Express,Rabaul,california,98332,30.89441,-71.7608251,mall
loc883,198,Loeprich,Werangere,california,98333,40.3319506,-71.6554692,mall
loc884,4918,Hoepker,Rassvet,california,98334,27.69965,117.7098707,bus station 
loc885,599,Londonderry,Panbang,california,98335,52.354402,14.3592112,bus station 
loc886,9,Jana,Mandráki,california,98336,2.5214059,-55.7578403,bus station 
loc887,1073,Eggendart,Kladanj,california,98337,5.952775,15.1060638,bus station 
loc888,39,Boyd,Shatoja,california,98338,14.18356,130.3267278,university
loc889,8520,Hayes,Hikkaduwa,california,98339,42.56306,4.9091171,university
loc890,38969,Oak Valley,Ligang,california,98340,49.7392784,106.639241,university
loc891,2972,Basil,Karangtalun,california,98341,57.8567021,-36.4968966,university
loc892,274,Mifflin,Badovinci,california,98342,41.654661,120.6240412,university
loc893,70782,Heffernan,San Lorenzo,california,98343,46.8381863,-6.0917517,university
loc894,3,Thompson,Vilarinho da Castanheira,california,98344,52.6958598,111.607282,university
loc895,7795,Eastwood,Tambakan,california,98345,-13.97797,4.3000211,university
loc896,15,Coleman,Na Chaluai,california,98346,63.24708,140.7512365,themepark
loc897,3,Independence,Gobernador Costa,california,98347,44.9893604,22.2731105,themepark
loc898,8,Starling,Masaran,california,98348,-1.9367459,-6.7716551,hospital
loc899,769,Green Ridge,Bāndarban,california,98349,30.521605,135.2395881,hospital
loc900,2582,John Wall,Yepocapa,california,98350,1.5594449,120.167774,hospital
loc901,93923,Dwight,Bellavista,california,98351,12.261245,28.205089,hospital
loc902,1,Crowley,San Onofre,california,98352,31.928516,2.166848,hospital
loc903,7685,Shoshone,Qixia,california,98353,7.755354,123.7403542,hospital
loc904,21,Westend,Pregradnaya,california,98354,57.7106249,72.40078,hospital
loc905,49,Burning Wood,Damulog,california,98355,34.0293135,117.6485192,hospital
loc906,72,Riverside,Salcedo,california,98356,38.6849828,16.0186245,hospital
loc907,766,Sutteridge,Blendis,california,98357,50.242123,102.8773712,hospital
loc908,41861,Dryden,Banjar Brahmanabukit,california,98358,19.238934,121.7587348,hospital
loc909,9859,Scoville,Krajan Bakalan,california,98359,-6.864462,106.3346061,hospital
loc910,5,Dahle,Kosum Phisai,california,98360,29.50393,123.2394,airport
loc911,52463,Lighthouse Bay,Marseille,california,98361,48.4902808,4.8002333,airport
loc912,651,Grayhawk,Stará Ves nad Ondřejnicí,california,98362,32.934675,-38.5743503,airport
loc913,861,Kipling,Macapsing,california,98363,12.610537,-1.7819266,airport
loc914,17,Dexter,Cigadung,california,98364,50.0919285,37.0330937,airport
loc915,41,Village,Lac-Mégantic,california,98365,22.4410669,107.6200524,airport
loc916,59,Derek,Amboise,california,98366,8.5052219,26.5144402,airport
loc917,8,Cherokee,Doroslovo,california,98367,55.6665482,84.03153,airport
loc918,17,Clarendon,Menggala,california,98368,48.7499009,117.087614,airport
loc919,2803,Comanche,Iowa City,california,98369,45.4744072,12.5974678,airport
loc920,2,Darwin,Suḩayl Shibām,california,98370,55.55,15.508083,airport
loc921,47,Russell,Toulon,california,98371,-8.0941273,121.597823,airport
loc922,9,Northwestern,Balkh,california,98372,13.8267271,-42.6684924,airport
loc923,61,Mccormick,Ozërsk,california,98373,-16.361238,124.3090475,airport
loc924,81,Butternut,Gulod,california,98374,-7.4468,173.94869,airport
loc925,56,Marcy,Iracemápolis,california,98375,14.5625862,78.3804417,airport
loc926,7967,5th,Waldbredimus,california,98376,-9.548008,-88.3263603,airport
loc927,3282,Golf View,Krasnaya Gorka,california,98377,37.3032401,15.9258038,airport
loc928,7,Maywood,Sugihwaras,california,98378,29.421736,10.6392492,airport
loc929,7,Scott,Caruaru,california,98379,40.7316367,111.916711,airport
loc930,8,Sunnyside,Ágios Andréas,california,98380,60.6858505,16.9364145,airport
loc931,7,Maple,Quxia,california,98381,28.65664,118.579936,airport
loc932,99748,Moland,Coxim,california,98382,36.4745388,-75.4723411,airport
loc933,1,1st,El Bolsón,california,98383,54.356424,115.830376,airport
loc934,75,Kinsman,Duntou,california,98384,53.2060963,-9.3203293,airport
loc935,5,Holy Cross,Emiliano Zapata,california,98385,36.7203407,120.5624474,airport
loc936,822,Leroy,Tit Mellil,california,98386,59.2933395,-0.8453268,airport
loc937,1,Cherokee,Yolöten,california,98387,32.3506936,108.3474974,airport
loc938,627,Spaight,Shawnee Mission,california,98388,22.569804,17.8834957,mall
loc939,35813,Anderson,El Porvenir,california,98389,30.314378,-69.766667,mall
loc940,6637,Comanche,Jiuquan,california,98390,51.880525,16.8950982,mall
loc941,6168,Melvin,Loboniki,california,98391,50.7925769,57.9276184,mall
loc942,2376,Thompson,Vila Velha,california,98392,10.2933091,-8.4188235,hospital
loc943,9146,Leroy,Kašperské Hory,california,98393,4.0568941,-79.8310829,hospital
loc944,89,Buena Vista,Phong Điền,california,98394,46.1650664,-43.8030567,hospital
loc945,6846,Amoth,Shushi,california,98395,53.3347847,33.9750018,hospital
loc946,25109,Loomis,Skelivka,california,98396,54.305019,116.360871,hospital
loc947,7407,Logan,Betim,california,98397,-8.1189113,120.9986275,hospital
loc948,467,Del Sol,Shuiyuesi,california,98398,-7.2538172,37.9678652,hospital
loc949,49005,Oakridge,Muravlenko,california,98399,47.837001,58.677007,hospital
loc950,2119,8th,Kaz,california,98400,41.0826078,101.0259275,university
loc951,95,Linden,Ourozinho,california,98401,32.637546,67.199876,university
loc952,67547,Utah,Kuala Lumpur,california,98402,-9.781098,110.496593,university
loc953,2,Surrey,Centre de Flacq,california,98403,30.9833081,118.05545,university
loc954,7,Village Green,San Isidro de Lules,california,98404,47.0166139,-86.5728785,university
loc955,78869,Monterey,Hamburg,california,98405,-7.5691667,108.50387,university
loc956,96,Vidon,Baolin,california,98406,21.0471807,124.1745,airport
loc957,616,Northview,Lampa,california,98407,40.637939,36.08677,mosque
loc958,863,Delaware,Bibirevo,california,98408,-9.2993916,14.9136917,mosque
loc959,511,Sloan,Toyoshina,california,98409,15.1074513,121.8525,mosque
loc960,1361,Mesta,Corrientes,california,98410,37.44056,114.108985,mosque
loc961,68,La Follette,Longtan,california,98411,45.644891,80.34115,mosque
loc962,4,Crescent Oaks,Kotakaya Dua,california,98412,62.1738098,-72.994095,mosque
loc963,91098,Moose,Norrköping,california,98413,-7.9821907,21.9469705,mosque
loc964,52449,Mcguire,Williston,california,98414,-7.811056,59.5853599,mosque
loc965,4,Bashford,Aldeia de Além,california,98415,48.7282419,21.1842054,airport
loc966,1432,Armistice,Bragança,california,98416,39.026091,-42.628205,airport
loc967,23,Forster,Rakitovo,california,98417,29.521296,107.980213,airport
loc968,954,Main,Thuận Nam,california,98418,39.8476302,120.6149195,airport
loc969,4743,Westridge,Sūrān,california,98419,6.2272766,48.6763991,airport
loc970,97,Birchwood,Bojawa,california,98420,-7.4782808,110.4560006,airport
loc971,3444,Gerald,Wenfeng Zhen,california,98421,31.2777088,8.3088441,airport
loc972,69099,Melody,Xilin,california,98422,12.6234721,111.062933,airport
loc973,97,Rusk,Al ‘Alamayn,california,98423,25.2048493,33.234,airport
loc974,22,Messerschmidt,Xiangshan,california,98424,33.298364,18.2051201,airport
loc975,6,Starling,Suwaru,california,98425,9.1009716,-79.9584397,airport
loc976,1447,Prairieview,Luoshe,california,98426,29.4315861,-8.4280201,airport
loc977,88,Cherokee,Kourou,california,98427,13.4677672,111.3694594,airport
loc978,1047,Carioca,Florentino Ameghino,california,98428,35.4245642,39.9593673,temple
loc979,3086,Sachtjen,Oof,california,98429,51.1981241,106.4729811,temple
loc980,5,Manitowish,Lendangara Satu,california,98430,1.3976339,18.1549367,temple
loc981,9638,Macpherson,Cibeureum,california,98431,26.2174802,30.245977,mosque
loc982,775,Menomonie,Břeclav,california,98432,43.977331,5.2501629,mosque
loc983,8,Transport,Dingdian,california,98433,22.691253,27.4380189,mosque
loc984,9,Mesta,Zográfos,california,98434,-7.4866757,68.9071861,mosque
loc985,96807,Village Green,Seririt,california,98435,15.366667,-40.1862129,chruch
loc986,5,Tomscot,Pinega,california,98436,5.1053,-88.0766404,bus station 
loc987,9827,Gulseth,Mardā,california,98437,8.3375063,-100.9855409,bus station 
loc988,1,Starling,Río Grande,california,98438,59.6037789,87.2120599,bus station 
loc989,4794,Claremont,Pa Mok,california,98439,43.7359241,-73.8066163,bus station 
loc990,221,Graedel,Oslo,california,98440,-34.7356949,32.7616732,chruch
loc991,2639,Sherman,Qitan,california,98441,7.18016,18.0285502,chruch
loc992,5776,Monterey,Gunan,california,98442,24.3653152,106.0845931,chruch
loc993,4529,Kim,Villa Ascasubi,california,98443,57.7123057,13.4662133,mosque
loc994,69001,Meadow Valley,Karanggintung,california,98444,51.9980805,-80.7842188,mosque
loc995,62646,School,Kentau,california,98445,15.8048323,97.3705639,mosque
loc996,121,Springview,Huilong,california,98446,-23.351784,48.4401128,mosque
loc997,9,Bashford,Xinglongchang,california,98447,54.4515199,135.8827528,bus station 
loc998,0,Service,Parychy,california,98448,67.6107356,112.3456985,bus station 
loc999,9,Elmside,Chenji,california,98449,30.8346,1.967221,bus station 
loc1000,6466,Charing Cross,Čeladná,california,98450,-4.1393386,120.284938,bus station 
loc1001,66,Eagan,Paris 04,california,98451,69.4269147,117.251076,chruch
loc1002,91,Crest Line,Cumaná,california,98452,49.0580516,108.2777899,chruch
loc1003,25,Thackeray,Tizgane,california,98453,-7.6622643,121.0441201,airport
loc1004,4552,Raven,Zhengwan,california,98454,9.3257165,31.1859257,airport
loc1005,60,Cordelia,Beizhouzi,california,98455,37.7181047,-48.4939886,airport
loc1006,933,Maywood,Boyang,california,98456,40.7760704,-71.58275,airport
loc1007,4348,Warner,Pimenta Bueno,california,98457,51.7147076,107.1955974,airport
loc1008,3,Kennedy,Almelo,california,98458,46.2893452,-72.0658,airport
loc1009,22,Hoepker,Noveleta,california,98459,13.8513777,-90.7533601,airport
loc1010,1624,Bultman,Zhaoguli,california,98460,48.0951271,168.9313628,airport
loc1011,90,Hovde,Lewin Kłodzki,california,98461,-21.8833835,112.320999,airport
loc1012,61658,Toban,Szlachta,california,98462,-6.3621916,107.7517775,airport
loc1013,682,Towne,Tuzhu,california,98463,26.641315,-115.572212,airport
loc1014,2742,Elka,Buta,california,98464,41.3641068,22.9948916,airport
loc1015,25,Judy,Bruzual,california,98465,43.0429124,136.6048742,airport
loc1016,11506,Hoard,Banawang,california,98466,10.7179292,98.8426483,airport
loc1017,35530,Spenser,Kolkhozobod,california,98467,9.9160172,-37.1239897,airport
loc1018,6,Summer Ridge,La Agustina,california,98468,35.9132087,-77.32901,airport
loc1019,15004,Trailsway,Shiki,california,98469,-7.4242735,127.9898825,airport
loc1020,29,Morningstar,Liudu,california,98470,42.8903751,-77.8524505,airport
loc1021,74,Ramsey,Tartagal,california,98471,15.8785099,122.2058206,airport
loc1022,3260,Rockefeller,Gambaru,california,98472,29.1520649,-9.1166554,airport
loc1023,602,Muir,Kasongo,california,98473,-3.283333,17.8873144,airport
loc1024,96,Arkansas,Xiaqiao,california,98474,38.582529,120.2326771,airport
loc1025,811,Farragut,Lemland,california,98475,-15.10129,111.6556388,airport
loc1026,6144,Prentice,Poste de Flacq,california,98476,35.0695474,112.7330892,airport
loc1027,330,Sugar,Velikiye Luki,california,98477,49.41668,109.720309,airport
loc1028,8582,Lotheville,Huallanca,california,98478,9.97788,175.282269,airport
loc1029,4003,Ronald Regan,Betaf,california,98479,44.35542,100.6985155,airport
loc1030,72,Jay,Mosal’sk,california,98480,-14.4040989,108.3534306,office
loc1031,73,Mosinee,Neuilly-sur-Marne,california,98481,-30.6732959,122.1826222,office
loc1032,70,Surrey,Dateng,california,98482,37.9695509,57.6495717,airport
loc1033,1,Weeping Birch,Taunoa,california,98483,-6.916443,39.2695629,airport
loc1034,2,Gerald,Cidahu,california,98484,57.863214,122.086156,airport
loc1035,1,Lakewood,Pamupukan,california,98485,34.799583,107.346448,airport
loc1036,1916,Mesta,Thị Trấn Phong Thổ,california,98486,50.2709275,-91.1118075,airport
loc1037,8076,Eastwood,Popayán,california,98487,28.062918,101.1064003,airport
loc1038,19967,Vahlen,Al ‘Aqabah,california,98488,23.2008019,49.5564219,airport
loc1039,144,Larry,Sobral da Adiça,california,98489,38.8179787,21.3833543,airport
loc1040,8,Derek,Stanley,california,98490,-8.601207,37.8775538,airport
loc1041,48,Pennsylvania,Skulsk,california,98491,35.4335808,-5.8406587,airport
loc1042,32,Clyde Gallagher,Yonghe,california,98492,46.259991,45.0503473,airport
loc1043,59774,Del Mar,Simi Valley,california,98493,35.490701,122.5270677,airport
loc1044,6,Dawn,Paris 08,california,98494,45.965631,-69.9624781,airport
loc1045,97729,Morningstar,Krugersdorp,california,98495,-6.371137,114.872199,hospital
loc1046,33,Shopko,Phùng,california,98496,51.6878774,121.9160381,hospital
loc1047,9029,Oneill,Dolní Bojanovice,california,98497,-6.806232,42.8813,hospital
loc1048,714,Jenna,Kireyevsk,california,98498,48.8162706,-73.3532199,hospital
loc1049,572,Lillian,Tupsan,california,98499,23.394325,17.2654819,hospital
loc1050,8732,Lakeland,Fanzhuang,california,98500,44.8119628,113.013638,hospital
loc1051,16333,Londonderry,Luga,california,98501,36.865827,-46.1741639,airport
loc1052,4181,Center,Orléans,california,98502,49.8167342,-7.5865443,bus station 
loc1053,95,Harbort,Washington,california,98503,-19.5097867,6.2862731,bus station 
loc1054,200,Pearson,Minanga Norte,california,98504,65.2012319,106.058692,bus station 
loc1055,95311,Manitowish,Tongjing,california,98505,44.3710708,37.5182622,bus station 
loc1056,44,Harper,Mindyak,california,98506,56.148382,-25.2384711,mall
loc1057,8,Burrows,Clermont-Ferrand,california,98507,36.854929,137.4024848,mall
loc1058,7,Logan,Le Mans,california,98508,52.5643,16.9364145,mall
loc1059,38,Ilene,Noveleta,california,98509,36.1763474,25.3726469,mall
loc1060,51120,Gulseth,Klyuchevsk,california,98510,28.582654,49.0652963,mall
loc1061,6034,Maryland,Sobreira,california,98511,13.039074,-8.6268918,mall
loc1062,20,Badeau,Charlotte,california,98512,13.9311113,109.339497,bus station 
loc1063,475,Emmet,Caeté,california,98513,57.7516519,107.367016,bus station 
loc1064,76,Bluestem,Nakhon Luang,california,98514,7.4804449,23.2638837,bus station 
loc1065,22,Portage,Artemivs’k,california,98515,33.9717649,137.3616256,bus station 
loc1066,326,Vermont,Aubergenville,california,98516,43.4945737,15.4518432,bus station 
loc1067,35,Pawling,Sōka,california,98517,15.1249413,18.3453989,bus station 
loc1068,3481,Kingsford,Smyków,california,98518,51.2757594,30.5234,airport
